01.01.70,1st round,male,Seong Chan Hong,Patrik Niklas-Salminen,"3-6, 6-4, 8-6",French Open,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Republic of Korea,"30.06.97, 17 years",-,-,-,-,-,-,414 $,Finland,"05.03.97, 18 years",-,-,-,-,-,-,1.125 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,male,Chandril Sood,Nitin Kumar Sinha,"7-5, 6-0",India F7,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,India,"20.02.91, 24 years",-,-,-,-,-,-,8.816 $,India,"20.02.99, 16 years",-,-,-,-,-,-,104 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21.05.15,q 2,female,Beatriz Haddad Maia,Nastassja Burnett,"6-3, 6-3",Paris,Clay,34/60 (57%),41/62 (66%),28/34 (82%),24/41 (59%),11/26 (42%),8/21 (38%),4/8 (50%),1/6 (17%),30/62 (48%),21/60 (35%),69/122 (57%),53/122 (43%),1,4,6,1,Brazil,"30.05.96, 19 years",-,-,-,-,166,314,-,Italy,"20.02.92, 23 years",-,-,-,-,743,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 2,male,Andre Ghem,Albert Montanes,"6-1, 7-5",Paris,Clay,31/52 (60%),45/68 (66%),23/31 (74%),19/45 (42%),12/21 (57%),14/23 (61%),5/11 (45%),2/2 (100%),35/68 (51%),17/52 (33%),70/120 (58%),50/120 (42%),1,1,5,2,Brazil,"29.05.82, 33 years",193 cm,86 kg,2003,Right-handed,140,379,350.639 $,Spain,"26.11.80, 34 years",175 cm,70 kg,1999,Right-handed,155,335,5.489.542 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24.05.15,1st round,male,Jo-Wilfried Tsonga,Christian Lindell,"6-1, 6-2, 6-2",Paris,Clay,44/63 (70%),43/75 (57%),40/44 (91%),27/43 (63%),11/19 (58%),10/32 (31%),6/13 (46%),0/1 (0%),38/75 (51%),12/63 (19%),89/138 (64%),49/138 (36%),2,5,4,0,France,"17.04.85, 30 years",187 cm,90 kg,2004,Right-handed,15,2045,14.472.782 $,Sweden,"20.11.91, 23 years",-,-,-,-,214,225,114.466 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,male,Sergiy Stakhovsky,Richard Berankis,"6-2, 7-5, 6-1",Paris,Clay,45/75 (60%),58/89 (65%),38/45 (84%),31/58 (53%),19/30 (63%),16/31 (52%),6/10 (60%),1/1 (100%),42/89 (47%),18/75 (24%),99/164 (60%),65/164 (40%),2,4,4,0,Ukraine,"06.01.86, 29 years",193 cm,80 kg,2003,Right-handed,54,894,3.412.473 $,Lithuania,"21.06.90, 24 years",173 cm,69 kg,-,Right-handed,93,573,1.029.970 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,3rd round,male,Taylor Harry Fritz,Stefanos Tsitsipas,"6-3, 6-2",French Open,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,USA,"28.10.97, 17 years",-,-,-,-,761,27,6.719 $,Greece,"12.08.98, 16 years",-,-,-,-,-,-,2.486 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27.05.15,2nd round,male,Kei Nishikori,Thomaz Bellucci,"7-5, 6-4, 6-4",Paris,Clay,54/94 (57%),66/103 (64%),44/54 (81%),42/66 (64%),21/40 (53%),18/37 (49%),5/12 (42%),2/3 (67%),43/103 (42%),29/94 (31%),108/197 (55%),89/197 (45%),3,10,3,6,Japan,"29.12.89, 25 years",175 cm,65 kg,-,Right-handed,5,5220,8.023.569 $,Brazil,"30.12.87, 27 years",189 cm,82 kg,2005,Left-handed,40,1065,3.313.558 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27.05.15,2nd round,male,Gilles Simon,Martin Klizan,"7-5, 6-2, 6-3",Paris,Clay,49/95 (52%),46/77 (60%),35/49 (71%),28/46 (61%),24/46 (52%),13/31 (42%),7/11 (64%),3/7 (43%),36/77 (47%),36/95 (38%),95/172 (55%),77/172 (45%),3,6,3,3,France,"27.12.84, 30 years",180 cm,65 kg,2002,Right-handed,13,2210,9.035.013 $,Slovakia,"11.07.89, 25 years",187 cm,75 kg,-,Left-handed,36,1170,1.956.622 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,female,Steffi Distelmans,Csilla Argyelan,"5-7, 6-2, 6-2",Madrid,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Belgium,"01.06.93, 22 years",-,-,-,-,709,23,-,Hungary,"11.11.90, 24 years",-,-,-,-,555,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,female,Ksenija Sharifova,Andrea Garcia Fernandez,"6-1, 6-2",Madrid,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Russia,"01.05.96, 19 years",-,-,-,-,790,17,-,Spain,"24.05.98, 17 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,q 1,female,Marcelina Podlinska,Marta Dyba,"6-3, 7-5",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Poland,"27.05.99, 16 years",-,-,-,-,-,-,-,Poland,"24.07.97, 17 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,qual.,female,Darya Chernetsova,Katarina Stresnakova,"3-6, 7-5, 6-4",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Belarus,"13.11.94, 20 years",-,-,-,-,-,-,-,Slovakia,"29.06.97, 17 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Joao Souza,Farrukh Dustov,"6-3, 7-5",Prostejov Challenger,Clay,26/58 (45%),39/59 (66%),21/26 (81%),27/39 (69%),22/32 (69%),8/20 (40%),3/4 (75%),1/1 (100%),24/59 (41%),15/58 (26%),67/117 (57%),50/117 (43%),1,1,5,2,Brazil,"27.05.88, 27 years",-,-,-,-,78,650,785.927 $,Uzbekistan,"22.05.86, 29 years",195 cm,90 kg,2004,Right-handed,128,425,375.879 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,3rd round,male,Tomas Berdych,Benoit Paire,"6-1, 6-75, 6-3, 6-4",Paris,Clay,71/122 (58%),61/134 (46%),54/71 (76%),40/61 (66%),27/51 (53%),32/73 (44%),7/11 (64%),3/5 (60%),62/134 (46%),41/122 (34%),143/256 (56%),113/256 (44%),6,10,1,11,Czech Republic,"17.09.85, 29 years",195 cm,90 kg,2002,Right-handed,4,5230,20.049.468 $,France,"08.05.89, 26 years",-,-,-,-,71,698,2.238.195 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Laura Siegemund,Romina Oprandi,"6-1, 6-1",Paris,Clay,29/35 (83%),34/40 (85%),23/29 (79%),11/34 (32%),3/6 (50%),0/6 (0%),6/10 (60%),1/4 (25%),29/40 (73%),9/35 (26%),55/75 (73%),20/75 (27%),1,2,,,Germany,"04.03.88, 27 years",-,-,-,-,132,417,-,Switzerland,"29.03.86, 29 years",172 cm,66 kg,2005,Right-handed,175,298,1.385.230 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.06.15,1st round,female,Anastasia Nefedova,Maria Regina Espindola Mancera,"3-6, 7-5, 6-4",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Russia,"11.01.99, 16 years",-,-,-,-,812,16,-,Mexico,"07.04.96, 19 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,male,Ugo Humbert,Dragos Nicolae Madaras,"6-4, 6-3",French Open,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,France,"26.06.98, 16 years",-,-,-,-,-,-,-,Romania,"12.09.97, 17 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Andrea Gamiz,Maria Irigoyen,"6-4, 6-1",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Venezuela,"31.10.92, 22 years",-,-,-,-,310,123,-,Argentina,"24.06.87, 27 years",-,-,-,-,161,326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30.05.15,3rd round,female,Timea Bacsinszky,Madison Keys,"6-4, 6-2",Paris,Clay,37/61 (61%),31/50 (62%),24/37 (65%),18/31 (58%),16/24 (67%),9/19 (47%),4/10 (40%),1/8 (13%),23/50 (46%),21/61 (34%),63/111 (57%),48/111 (43%),1,0,0,4,Switzerland,"08.06.89, 26 years",170 cm,62 kg,2004,Right-handed,24,1958,1.573.449 $,USA,"17.02.95, 20 years",-,-,-,-,16,2275,1.232.837 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Yung-Jan Chan,Urszula Radwanska,"6-3, 6-4",Paris,Clay,41/50 (82%),40/61 (66%),23/41 (56%),21/40 (53%),4/9 (44%),9/21 (43%),6/10 (60%),3/4 (75%),31/61 (51%),23/50 (46%),58/111 (52%),53/111 (48%),3,1,,,Taipei (CHN),"17.08.89, 25 years",-,-,-,-,230,201,2.271.231 $,Poland,"07.12.90, 24 years",173 cm,55 kg,-,Right-handed,109,538,1.574.058 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,2nd round,male,Daniel Nestor/Leander Paes,Andre Begemann/Julian Knowle,"7-63, 6-2",Paris,Clay,40/68 (59%),57/96 (59%),30/40 (75%),35/57 (61%),14/28 (50%),15/39 (38%),4/14 (29%),2/4 (50%),46/96 (48%),24/68 (35%),90/164 (55%),74/164 (45%),5,8,4,1,Canada,"04.09.72, 42 years",192 cm,87 kg,-,Left-handed,-,-,-,India,"17.06.73, 41 years",-,-,-,-,-,-,-,Germany,"12.07.84, 30 years",-,-,-,-,-,-,-,Austria,"29.04.74, 41 years",188 cm,75 kg,-,Left-handed,-,-,-
21.05.15,q 2,female,Kateryna Bondarenko,Jana Cepelova,"6-1, 6-0",Paris,Clay,21/35 (60%),31/48 (65%),19/21 (90%),16/31 (52%),7/14 (50%),4/17 (24%),6/9 (67%),0/1 (0%),28/48 (58%),9/35 (26%),54/83 (65%),29/83 (35%),2,3,3,1,Ukraine,"08.08.86, 28 years",-,-,-,-,138,398,2.204.544 $,Slovakia,"29.05.93, 22 years",-,-,-,-,110,531,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Kaza Vinayak Sharma,Garvit Batra,"6-2, 6-4",India F7,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,India,"28.03.91, 24 years",-,-,-,-,803,24,20.666 $,India,"04.04.97, 18 years",-,-,-,-,-,-,1.168 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21.05.15,q 2,female,Johanna Konta,Elizaveta Kulichkova,"7-61, 6-3",Paris,Clay,41/64 (64%),48/87 (55%),33/41 (80%),28/48 (58%),12/23 (52%),18/39 (46%),3/9 (33%),2/8 (25%),41/87 (47%),19/64 (30%),86/151 (57%),65/151 (43%),1,2,6,0,United Kingdom,"17.05.91, 24 years",-,-,-,-,143,376,-,Russia,"12.04.96, 19 years",-,-,-,-,112,523,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22.05.15,qual.,female,Andrea Hlavackova,Anastasia Rodionova,"6-2, 6-75, 6-3",Paris,Clay,66/103 (64%),61/90 (68%),39/66 (59%),29/61 (48%),17/37 (46%),10/29 (34%),8/12 (67%),5/8 (63%),51/90 (57%),47/103 (46%),107/193 (55%),86/193 (45%),3,2,2,1,Czech Republic,"10.08.86, 28 years",-,-,-,-,190,275,2.753.647 $,Australia,"12.05.82, 33 years",167 cm,59 kg,1997,Right-handed,195,267,2.895.401 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28.05.15,1st round,female,Bethanie Mattek-Sands/Lucie Safarova,Irina Ramialison/Constance Sibille,"6-1, 7-61",Paris,Clay,45/68 (66%),47/67 (70%),33/45 (73%),25/47 (53%),12/23 (52%),8/20 (40%),4/10 (40%),2/6 (33%),34/67 (51%),23/68 (34%),79/135 (59%),56/135 (41%),2,1,5,1,USA,"23.03.85, 30 years",-,-,-,-,-,-,-,Czech Republic,"04.02.87, 28 years",177 cm,64 kg,2002,Left-handed,-,-,-,France,"09.06.91, 24 years",-,-,-,-,-,-,-,France,"09.11.90, 24 years",-,-,-,-,-,-,-
02.06.15,1st round,male,Giacomo Miccini,Vitaliy Kachanovskiy,"6-4, 6-1",Egypt F21,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"05.07.92, 22 years",-,-,-,-,-,-,8.837 $,Russia,"12.04.91, 24 years",-,-,-,-,-,-,19.508 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,female,Lucie Hradecka,Saisai Zheng,"6-3, 6-0",Paris,Clay,23/43 (53%),32/46 (70%),21/23 (91%),16/32 (50%),11/20 (55%),6/14 (43%),-,-,24/46 (52%),11/43 (26%),56/89 (63%),33/89 (37%),2,1,4,0,Czech Republic,"21.05.85, 30 years",176 cm,65 kg,-,Right-handed,61,896,3.240.884 $,China,"05.02.94, 21 years",-,-,-,-,62,884,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Hugo Nys,Kei Ezaka,"6-1, 6-2",Egypt F21,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,France,"16.02.91, 24 years",-,-,-,-,436,94,49.528 $,Japan,"14.03.95, 20 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Issam Al Taweel,Victor Girat Magin,"6-1, 3-6, 6-1",Egypt F21,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Syria,"10.07.89, 25 years",-,-,-,-,658,39,28.868 $,France,"28.09.93, 21 years",-,-,-,-,-,-,3.154 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Juan Matias Gonzalez Carrasco,Peter Mick,"6-4, 6-2",Egypt F21,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Chile,"18.02.94, 21 years",-,-,-,-,-,-,7.768 $,Slovakia,"05.09.93, 21 years",-,-,-,-,-,-,2.206 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Jaime Pulgar-Garcia,Hugo Schott,"6-4, 7-67",Egypt F21,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Spain,"05.04.89, 26 years",-,-,-,-,313,148,50.398 $,France,"05.09.96, 18 years",-,-,-,-,-,-,834 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Wojciech Lutkowski,Roberto Affonso Neto,"6-3, 6-76, 6-1",Egypt F21,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Poland,"19.02.92, 23 years",-,-,-,-,-,-,3.218 $,Italy,"09.02.94, 21 years",-,-,-,-,-,-,1.494 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Julien Dubail,Alexander Jhun,"6-2, 3-6, 6-2",Egypt F21,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Belgium,"14.02.88, 27 years",-,-,-,-,583,51,49.872 $,United Kingdom,"08.05.95, 20 years",-,-,-,-,-,-,3.672 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,male,Nick Kyrgios,Denis Istomin,"6-3, 6-4, 6-3",Paris,Clay,62/89 (70%),59/89 (66%),49/62 (79%),33/59 (56%),11/27 (41%),16/30 (53%),6/11 (55%),2/11 (18%),40/89 (45%),29/89 (33%),100/178 (56%),78/178 (44%),2,4,7,5,Australia,"27.04.95, 20 years",-,-,-,-,30,1250,763.577 $,Uzbekistan,"07.09.86, 28 years",187 cm,83 kg,-,Right-handed,77,655,3.579.999 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26.05.15,1st round,male,John Isner,Andreas Seppi,"7-5, 6-2, 6-3",Paris,Clay,65/87 (75%),56/93 (60%),49/65 (75%),35/56 (63%),11/22 (50%),15/37 (41%),6/14 (43%),2/4 (50%),43/93 (46%),27/87 (31%),103/180 (57%),77/180 (43%),0,6,21,2,USA,"26.04.85, 30 years",205 cm,107 kg,2007,Right-handed,16,1980,7.057.564 $,Italy,"21.02.84, 31 years",190 cm,70 kg,2002,Right-handed,39,1100,6.334.561 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27.05.15,1st round,female,Daniela Hantuchova/Samantha Stosur,Oksana Kalashnikova/Tsvetana Pironkova,"6-2, 7-5",Paris,Clay,43/59 (73%),39/59 (66%),29/43 (67%),23/39 (59%),13/16 (81%),8/20 (40%),4/5 (80%),1/3 (33%),28/59 (47%),17/59 (29%),70/118 (59%),48/118 (41%),1,2,2,1,Slovakia,"23.04.83, 32 years",181 cm,56 kg,1999,Right-handed,-,-,-,Australia,"30.03.84, 31 years",172 cm,65 kg,-,Right-handed,-,-,-,Georgia,"05.09.90, 24 years",-,-,-,-,-,-,-,Bulgaria,"13.09.87, 27 years",180 cm,65 kg,-,Right-handed,-,-,-
28.05.15,1st round,female,Alexandra Dulgheru/Magdalena Rybarikova,Mona Barthel/Mandy Minella,"6-3, 4-6, 6-3",Paris,Clay,72/101 (71%),60/98 (61%),51/72 (71%),42/60 (70%),13/29 (45%),14/38 (37%),4/6 (67%),2/12 (17%),42/98 (43%),37/101 (37%),106/199 (53%),93/199 (47%),2,3,4,2,Romania,"30.05.89, 26 years",-,-,-,-,-,-,-,Slovakia,"04.10.88, 26 years",179 cm,63 kg,-,Right-handed,-,-,-,Germany,"11.07.90, 24 years",-,-,-,-,-,-,-,Luxembourg,"22.11.85, 29 years",179 cm,63 kg,-,-,-,-,-
27.05.15,2nd round,male,Roger Federer,Marcel Granollers,"6-2, 7-61, 6-3",Paris,Clay,49/77 (64%),62/94 (66%),40/49 (82%),38/62 (61%),20/28 (71%),14/32 (44%),5/8 (63%),2/3 (67%),42/94 (45%),17/77 (22%),102/171 (60%),69/171 (40%),0,3,3,2,Switzerland,"08.08.81, 33 years",185 cm,80 kg,1998,Right-handed,2,9235,88.611.538 $,Spain,"12.04.86, 29 years",-,-,-,-,57,845,6.560.330 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26.05.15,1st round,female,Belinda Bencic,Daniela Hantuchova,"6-3, 6-3",Paris,Clay,43/65 (66%),37/62 (60%),29/43 (67%),21/37 (57%),12/22 (55%),11/25 (44%),4/7 (57%),1/5 (20%),30/62 (48%),24/65 (37%),71/127 (56%),56/127 (44%),2,3,4,2,Switzerland,"10.03.97, 18 years",-,-,-,-,35,1320,-,Slovakia,"23.04.83, 32 years",181 cm,56 kg,1999,Right-handed,59,915,9.831.881 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.06.15,1st round,male,Niclas Genovese,Ian Fligler,"7-5, 4-6, 6-2",Mozambique F1,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Switzerland,"31.10.94, 20 years",-,-,-,-,-,-,-,Argentina,"15.09.94, 20 years",-,-,-,-,-,-,156 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27.05.15,1st round,female,Lyudmyla Kichenok/Olga Savchuk,Kiki Bertens/Johanna Larsson,"6-4, 7-65",Paris,Clay,58/91 (64%),44/67 (66%),36/58 (62%),29/44 (66%),21/33 (64%),12/23 (52%),3/8 (38%),2/8 (25%),26/67 (39%),34/91 (37%),83/158 (53%),75/158 (47%),3,3,2,2,Ukraine,"20.07.92, 22 years",-,-,-,-,-,-,-,Ukraine,"20.09.87, 27 years",175 cm,65 kg,-,Right-handed,-,-,-,Holland,"10.12.91, 23 years",-,-,-,-,-,-,-,Sweden,"17.08.88, 26 years",-,-,-,-,-,-,-
28.05.15,2nd round,male,Richard Gasquet,Carlos Berlocq,"3-6, 6-3, 6-1, 4-6, 6-1",Paris,Clay,77/119 (65%),73/132 (55%),61/77 (79%),50/73 (68%),19/42 (45%),30/59 (51%),6/14 (43%),2/2 (100%),52/132 (39%),39/119 (33%),132/251 (53%),119/251 (47%),2,1,2,4,France,"18.06.86, 28 years",185 cm,75 kg,2002,Right-handed,21,1625,10.963.067 $,Argentina,"03.02.83, 32 years",182 cm,75 kg,2001,Right-handed,111,480,3.101.326 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,male,Uladzimir Ignatik,Marco Cecchinato,"2-6, 6-4, 7-5",Prostejov Challenger,Clay,63/95 (66%),55/83 (66%),44/63 (70%),35/55 (64%),13/32 (41%),17/28 (61%),4/6 (67%),4/13 (31%),31/83 (37%),38/95 (40%),88/178 (49%),90/178 (51%),4,5,4,6,Belarus,"14.07.90, 24 years",170 cm,65 kg,-,Right-handed,253,198,331.546 $,Italy,"30.09.92, 22 years",-,-,-,-,122,445,182.038 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,female,Katharina Lehnert,Ola Abou Zekry,"6-4, 6-1",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Philippines,"18.02.94, 21 years",-,-,-,-,592,35,-,Egypt,"20.06.87, 27 years",-,-,-,-,460,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,2nd round,female,Katharina Lehnert,Kajsa Rinaldo Persson,"6-1, 6-3",Sharm El,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Philippines,"18.02.94, 21 years",-,-,-,-,592,35,-,Sweden,"11.11.97, 17 years",-,-,-,-,573,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,3rd round,female,Garbine Muguruza,Angelique Kerber,"4-6, 6-2, 6-2",Paris,Clay,45/77 (58%),55/74 (74%),29/45 (64%),30/55 (55%),18/32 (56%),8/19 (42%),7/15 (47%),4/8 (50%),36/74 (49%),30/77 (39%),83/151 (55%),68/151 (45%),3,4,,,Spain,"08.10.93, 21 years",-,-,-,-,20,2075,1.681.469 $,Germany,"18.01.88, 27 years",173 cm,68 kg,-,Left-handed,11,3230,7.287.122 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,male,Viktor Durasovic,Renta Tokuda,"7-62, 2-6, 6-3",French Open,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Norway,"19.03.97, 18 years",-,-,-,-,465,80,3.644 $,Japan,"29.03.98, 17 years",-,-,-,-,-,-,444 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24.05.15,1st round,female,Flavia Pennetta,Magda Linette,"6-3, 5-7, 6-1",Paris,Clay,51/84 (61%),66/99 (67%),34/51 (67%),29/66 (44%),18/33 (55%),19/33 (58%),7/16 (44%),4/8 (50%),51/99 (52%),32/84 (38%),103/183 (56%),80/183 (44%),2,2,2,1,Italy,"25.02.82, 33 years",172 cm,58 kg,2000,Right-handed,28,1731,9.791.881 $,Poland,"12.02.92, 23 years",-,-,-,-,101,594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19.05.15,q 1,male,Gastao Elias,Arthur De Greef,"6-4, 6-2",Paris,Clay,27/50 (54%),31/59 (53%),18/27 (67%),17/31 (55%),13/23 (57%),8/28 (29%),6/10 (60%),3/8 (38%),34/59 (58%),19/50 (38%),65/109 (60%),44/109 (40%),4,2,4,0,Portugal,"24.11.90, 24 years",180 cm,70 kg,-,Right-handed,152,342,398.841 $,Belgium,"27.03.92, 23 years",-,-,-,-,288,168,86.181 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19.05.15,q 1,male,Matthias Bachinger,Konstantin Kravchuk,"6-3, 7-63",Paris,Clay,50/73 (68%),44/72 (61%),37/50 (74%),30/44 (68%),12/23 (52%),13/28 (46%),2/4 (50%),1/1 (100%),29/72 (40%),24/73 (33%),78/145 (54%),67/145 (46%),2,1,4,2,Germany,"02.04.87, 28 years",187 cm,83 kg,2005,Right-handed,124,431,1.007.169 $,Russia,"23.02.85, 30 years",190 cm,80 kg,-,Right-handed,150,348,483.895 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Mauricio Astorga,Alejandro Mendoza,"6-3, 6-3",Mexico F5,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Mexico,"19.06.91, 23 years",173 cm,62 kg,-,Left-handed,890,16,25.311 $,Bolivia,"02.02.90, 25 years",-,-,-,-,-,-,9.423 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21.05.15,q 2,male,Facundo Arguello,Brydan Klein,"6-3, 6-1",Paris,Clay,29/44 (66%),24/41 (59%),24/29 (83%),12/24 (50%),9/15 (60%),9/17 (53%),-,-,20/41 (49%),11/44 (25%),53/85 (62%),32/85 (38%),2,1,1,1,Argentina,"04.08.92, 22 years",-,-,-,-,137,385,267.985 $,United Kingdom,"31.12.89, 25 years",183 cm,80 kg,-,Right-handed,196,246,311.720 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 2,male,Marco Cecchinato,Jason Jung,"7-5, 6-1",Paris,Clay,47/61 (77%),38/56 (68%),36/47 (77%),24/38 (63%),6/14 (43%),7/18 (39%),4/6 (67%),1/4 (25%),25/56 (45%),19/61 (31%),67/117 (57%),50/117 (43%),0,2,5,0,Italy,"30.09.92, 22 years",-,-,-,-,122,445,182.038 $,USA,"15.06.89, 25 years",173 cm,60 kg,-,Right-handed,211,226,48.563 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22.05.15,qual.,male,Matthias Bachinger,Tim Puetz,"6-3, 6-0",Paris,Clay,28/45 (62%),27/53 (51%),25/28 (89%),16/27 (59%),8/17 (47%),9/26 (35%),-,-,28/53 (53%),12/45 (27%),61/98 (62%),37/98 (38%),0,4,3,0,Germany,"02.04.87, 28 years",187 cm,83 kg,2005,Right-handed,124,431,1.007.169 $,Germany,"19.11.87, 27 years",-,-,-,-,199,241,174.093 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,male,Tomas Berdych,Yoshihito Nishioka,"6-0, 7-5, 6-3",Paris,Clay,51/75 (68%),52/82 (63%),42/51 (82%),30/52 (58%),16/24 (67%),15/30 (50%),5/12 (42%),0/3 (0%),37/82 (45%),17/75 (23%),95/157 (61%),62/157 (39%),2,1,3,0,Czech Republic,"17.09.85, 29 years",195 cm,90 kg,2002,Right-handed,4,5230,20.049.468 $,Japan,"27.09.95, 19 years",-,-,-,-,146,360,81.808 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
